strain	molecule	species	E_coli_serotype	GeneSeekr_Profile	MLST_Result	rMLST_Result	clermont_phylogroup	sample_type	farm	husbandry	animal_group	animal_type	animal_n	AAC3_VIa	ANT3_IIa	aadA	aadA12	aadA13	aadA2	aadA22	aadA5	aadA9	APH3_Ib	APH3_Ia	APH6_Id	CMY_2	CMY_21	CMY_36	CTX_M_1	CTX_M_15	IMP_7	TEM_1	TEM_81	Ecoli_ampC_bl	catI	lnuG	mphA	Salm_cmlA	cmlA8	floR	mdtM	MdtNOP	mefB	tetB	tetD	tetR	eptA	QnrS1	qacH	SAT_2	sul1	sul2	sul3	tetWNW	dfrA1	dfrA12	dfrA15b	dfrA23	dfrA30	dfrA32	dfrA7
Res13-Lact-PER01-38	plasmid_476	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-PER01-38	plasmid_14	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER01-38	plasmid_1068	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER01-38	plasmid_34	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER01-36	plasmid_novel_1	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER01-36	plasmid_34	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER01-36	plasmid_14	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER01-36	plasmid_476	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-PER01-36	plasmid_novel_0	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER01-36	plasmid_1009	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER01-36	plasmid_1068	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEB02-10	plasmid_465	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	C	AF1	AF1-1	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEB02-10	plasmid_novel_0	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	C	AF1	AF1-1	weaner	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEB02-10	plasmid_476	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	C	AF1	AF1-1	weaner	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Sevr-PEB02-10	plasmid_novel_1	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	C	AF1	AF1-1	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEB02-10	plasmid_261	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	C	AF1	AF1-1	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEB02-10	plasmid_973	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	C	AF1	AF1-1	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEB02-10	plasmid_1068	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	C	AF1	AF1-1	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEB02-10	plasmid_novel_2	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	C	AF1	AF1-1	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEB02-10	plasmid_546	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	C	AF1	AF1-1	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEB02-10	plasmid_509	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	C	AF1	AF1-1	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEB02-10	plasmid_23	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	C	AF1	AF1-1	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEB02-10	plasmid_novel_3	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	C	AF1	AF1-1	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB03-01	plasmid_1009	Escherichia coli	O126 (99.53):H25 (100.0)	uidA	58	1601	B1	feces	A	AF1	AF1-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB03-01	plasmid_973	Escherichia coli	O126 (99.53):H25 (100.0)	uidA	58	1601	B1	feces	A	AF1	AF1-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB03-01	plasmid_887	Escherichia coli	O126 (99.53):H25 (100.0)	uidA	58	1601	B1	feces	A	AF1	AF1-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB03-01	plasmid_476	Escherichia coli	O126 (99.53):H25 (100.0)	uidA	58	1601	B1	feces	A	AF1	AF1-1	sow	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-EB03-01	plasmid_229	Escherichia coli	O126 (99.53):H25 (100.0)	uidA	58	1601	B1	feces	A	AF1	AF1-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB03-01	plasmid_novel_0	Escherichia coli	O126 (99.53):H25 (100.0)	uidA	58	1601	B1	feces	A	AF1	AF1-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EB03-01	plasmid_471	Escherichia coli	O126 (99.53):H25 (100.0)	uidA	58	1601	B1	feces	A	AF1	AF1-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEC13-P2-01	plasmid_novel_1	Acinetobacter sp.	ND	ND		new		swab	U	CV	CV-2	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEC13-P2-01	plasmid_novel_0	Acinetobacter sp.	ND	ND		new		swab	U	CV	CV-2	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEC13-P2-01	plasmid_novel_2	Acinetobacter sp.	ND	ND		new		swab	U	CV	CV-2	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PER08-38	plasmid_novel_0	Escherichia coli	O9 (94.91):H32 (99.82)	uidA		40755	A	feces	H	AF2	AF2-2	weaner	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PER08-38	plasmid_132	Escherichia coli	O9 (94.91):H32 (99.82)	uidA		40755	A	feces	H	AF2	AF2-2	weaner	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PER08-38	plasmid_2911	Escherichia coli	O9 (94.91):H32 (99.82)	uidA		40755	A	feces	H	AF2	AF2-2	weaner	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-23	plasmid_novel_1	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-23	plasmid_465	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-23	plasmid_novel_0	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-23	plasmid_novel_3	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-23	plasmid_novel_2	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-23	plasmid_23	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-23	plasmid_476	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-EA06-23	plasmid_546	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-23	plasmid_1068	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-23	plasmid_509	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA06-23	plasmid_973	Escherichia coli	O8 (99.59):H19 (100.0)	uidA	88	2087	C	feces	J	AF3	AF3-1	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEB15-40	plasmid_novel_0	Escherichia coli	O-untypeable:H2 (99.13)	uidA			A	feces	D	AF1	AF1-3	finisher	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEB15-40	plasmid_23	Escherichia coli	O-untypeable:H2 (99.13)	uidA			A	feces	D	AF1	AF1-3	finisher	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEB15-40	plasmid_841	Escherichia coli	O-untypeable:H2 (99.13)	uidA			A	feces	D	AF1	AF1-3	finisher	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Fini-PEB15-40	plasmid_659	Escherichia coli	O-untypeable:H2 (99.13)	uidA			A	feces	D	AF1	AF1-3	finisher	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
Res13-Fini-PEB15-40	plasmid_novel_1	Escherichia coli	O-untypeable:H2 (99.13)	uidA			A	feces	D	AF1	AF1-3	finisher	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PEB06-38	plasmid_novel_0	Escherichia coli	O8 (100.0):H9 (98.21)	uidA	1139		A	feces	C	AF1	AF1-1	grower	5	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
Res13-Croi-PEB06-38	plasmid_87	Escherichia coli	O8 (100.0):H9 (98.21)	uidA	1139		A	feces	C	AF1	AF1-1	grower	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PER05-33	plasmid_novel_0	Escherichia coli	O6 (99.03):H21 (99.86)	uidA			D	feces	G	AF2	AF2-1	grower	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PER05-33	plasmid_730	Escherichia coli	O6 (99.03):H21 (99.86)	uidA			D	feces	G	AF2	AF2-1	grower	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
Res13-Croi-PER05-33	plasmid_1009	Escherichia coli	O6 (99.03):H21 (99.86)	uidA			D	feces	G	AF2	AF2-1	grower	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PER05-33	plasmid_1549	Escherichia coli	O6 (99.03):H21 (99.86)	uidA			D	feces	G	AF2	AF2-1	grower	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-LER1-34	plasmid_novel_2	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761		A	manure	G	AF2	AF2-1	weaner		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-LER1-34	plasmid_novel_0	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761		A	manure	G	AF2	AF2-1	weaner		1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-LER1-34	plasmid_34	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761		A	manure	G	AF2	AF2-1	weaner		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-LER1-34	plasmid_1068	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761		A	manure	G	AF2	AF2-1	weaner		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-LER1-34	plasmid_14	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761		A	manure	G	AF2	AF2-1	weaner		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-LER1-34	plasmid_476	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761		A	manure	G	AF2	AF2-1	weaner		0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
Res13-Sevr-LER1-34	plasmid_novel_1	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761		A	manure	G	AF2	AF2-1	weaner		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-LER1-34	plasmid_1009	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761		A	manure	G	AF2	AF2-1	weaner		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEC15-P5-02	plasmid_novel_1	Acinetobacter sp.	ND	ND		new		swab	U	CV	CV-2	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEC15-P5-02	plasmid_novel_2	Acinetobacter sp.	ND	ND		new		swab	U	CV	CV-2	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEC15-P5-02	plasmid_novel_0	Acinetobacter sp.	ND	ND		new		swab	U	CV	CV-2	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA15-P4-01	plasmid_novel_2	Enterobacter cloacae	ND	ND				swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA15-P4-01	plasmid_610	Enterobacter cloacae	ND	ND				swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA15-P4-01	plasmid_novel_1	Enterobacter cloacae	ND	ND				swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA15-P4-01	plasmid_novel_0	Enterobacter cloacae	ND	ND				swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA15-P4-01	plasmid_98	Enterobacter cloacae	ND	ND				swab	U	AF3	AF3-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA16-12	plasmid_476	Escherichia coli	O21 (99.92):H21 (98.64)	uidA	56	14734	B1	feces	K	AF3	AF3-3	sow	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-EA16-12	plasmid_973	Escherichia coli	O21 (99.92):H21 (98.64)	uidA	56	14734	B1	feces	K	AF3	AF3-3	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EA16-12	plasmid_1068	Escherichia coli	O21 (99.92):H21 (98.64)	uidA	56	14734	B1	feces	K	AF3	AF3-3	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEB15-13	plasmid_47	Escherichia coli	O20 (100.0):H12 (99.78)	uidA	88	15305	C	feces	D	AF1	AF1-3	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PEB15-13	plasmid_259	Escherichia coli	O20 (100.0):H12 (99.78)	uidA	88	15305	C	feces	D	AF1	AF1-3	weaner	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
